depth	true_age	age	sigma_age	ref	sigma_ref
0.0	1999.0				
420.0	-1214.0056315911443	-1198.0	6.0		
850.0	-5306.0208300020895	-5284.0	35.0		
980.0	-5990.981445399198			45.407564800013056	2.73
975.0	-5977.557061974421			52.85654779738667	3.03
970.0	-5964.132678549646			53.64801972487026	3.23
965.0	-5950.70829512487			50.560009157224165	2.61
960.0	-5937.283911700094			52.61194962039394	3.09
955.0	-5904.101577945221			57.46645651527646	2.61
950.0	-5870.919244190349			56.9730533874091	2.55
945.0	-5837.736910435477			56.42888389740255	2.3
940.0	-5804.5545766806035			57.0693612880097	2.3
935.0	-5784.968706422374			53.29348052610929	2.3
930.0	-5765.3828361641445			56.744637748594265	2.3
925.0	-5745.796965905915			50.13942933065484	2.3
920.0	-5726.211095647686			52.581906541875234	2.31
915.0	-5674.535945627089			51.56568822022445	2.3
910.0	-5622.860795606492			48.46607742927627	2.3
905.0	-5571.185645585895			53.36769329376465	2.3
900.0	-5519.510495565298			58.708220943339924	2.3
895.0	-5501.435911514636			54.65557839742071	2.3
890.0	-5483.361327463974			53.33522718362842	2.3
885.0	-5465.286743413311			56.44812832258227	2.3
880.0	-5447.21215936265			59.83516329878157	3.55
875.0	-5417.532778185837			57.531055423302206	3.55
870.0	-5387.853397009023			57.119123118519646	3.55
865.0	-5358.17401583221			52.38047672933762	3.55
860.0	-5328.494634655397			59.40695301726704	3.55
855.0	-5317.257732328743			59.275012143915504	3.09
850.0	-5306.0208300020895			62.606883741132656	3.36
845.0	-5294.783927675436			63.030665371834715	3.03
840.0	-5283.547025348782			60.466927358328306	2.49
835.0	-5253.841196797246			54.64259228565743	2.61
830.0	-5224.13536824571			55.19911739974981	2.37
825.0	-5194.429539694175			55.89485954270354	2.55
820.0	-5164.723711142639			59.63078370317309	2.3
815.0	-5129.970501446344			56.89077349275276	2.3
810.0	-5095.217291750049			61.25063058022647	2.3
805.0	-5060.464082053754			57.994187509975546	2.3
800.0	-5025.710872357459			58.38686581907671	2.3
795.0	-4998.162542099736			59.89578000415198	2.3
790.0	-4970.614211842014			59.465986453549824	2.3
785.0	-4943.065881584291			55.977707656641286	2.3
780.0	-4915.517551326568			65.0634371138016	2.3
775.0	-4859.56529686027			62.79809092069892	2.3
770.0	-4803.613042393972			63.83780898643169	2.3
765.0	-4747.660787927674			58.56216442859362	2.3
760.0	-4691.708533461377			56.33699918191424	2.3
755.0	-4679.662945462353			57.13871783466716	2.3
750.0	-4667.6173574633285			58.03906025489055	2.3
745.0	-4655.571769464304			62.38092077218718	2.3
740.0	-4643.52618146528			62.843548160654606	2.67
735.0	-4629.16425737194			64.91447397636176	2.91
730.0	-4614.8023332786			66.58851505360828	2.61
725.0	-4600.440409185259			62.71046700165122	2.42
720.0	-4586.078485091919			62.74586241551151	2.97
715.0	-4528.1795408346425			60.58004912152529	3.68
710.0	-4470.280596577367			60.97464355565681	3.36
705.0	-4412.381652320091			59.25490930518844	2.61
700.0	-4354.482708062815			63.12567079325338	2.3
695.0	-4184.379397094074			63.208589444521586	3.23
690.0	-4014.276086125333			63.37441062439275	3.74
685.0	-3844.1727751565923			57.69668998481254	3.17
680.0	-3674.0694641878517			61.09812992825704	2.61
675.0	-3652.602950967478			63.80534038737977	3.29
670.0	-3631.136437747104			59.32113044400043	3.29
665.0	-3609.66992452673			59.3829900055531	2.55
660.0	-3588.2034113063564			57.17321719075151	2.3
655.0	-3546.299623357088			56.61077999915889	2.3
650.0	-3504.3958354078195			55.77946978792564	2.73
645.0	-3462.492047458551			55.37801423148256	2.97
640.0	-3420.5882595092826			53.559575563170796	2.31
635.0	-3371.969537145699			54.14107251266968	2.3
630.0	-3323.3508147821162			55.361607114627	2.42
625.0	-3274.7320924185333			48.94124746501045	2.85
620.0	-3226.11337005495			56.53976699767075	2.61
615.0	-3171.429268502404			51.29326777107264	2.91
610.0	-3116.745166949858			51.89412402415038	3.42
605.0	-3062.0610653973117			46.701764658301	3.09
600.0	-3007.3769638447657			45.336510938751275	3.09
595.0	-2970.461051865078			54.396098381185574	2.67
590.0	-2933.5451398853907			49.6085984340426	2.3
585.0	-2896.6292279057034			54.45564853063698	2.55
580.0	-2859.7133159260156			52.55684555538385	2.91
575.0	-2744.0378213008344			52.747785661756815	2.3
570.0	-2628.3623266756526			55.78193393248721	2.3
565.0	-2512.686832050471			56.25647301524466	2.3
560.0	-2397.0113374252896			49.607456729287534	2.73
555.0	-2349.715587209863			55.919160990496664	2.31
550.0	-2302.4198369944356			63.59791646162491	2.3
545.0	-2255.1240867790084			66.39036463420078	2.3
540.0	-2207.8283365635816			61.34553755670778	2.3
535.0	-2175.968141758683			59.97538016527927	2.55
530.0	-2144.1079469537844			59.41968895203223	2.3
525.0	-2112.247752148886			63.74717876343193	2.49
520.0	-2080.3875573439873			58.51562074292225	2.3
515.0	-2047.5501148094222			58.95978826549851	2.3
510.0	-2014.712672274857			61.5807839953718	2.3
505.0	-1981.8752297402916			61.43144902403056	2.3
500.0	-1949.0377872057265			60.815401610710055	2.3
495.0	-1914.6713430831865			63.708532047349934	2.3
490.0	-1880.3048989606466			58.135948129131975	2.3
485.0	-1845.9384548381067			57.3362470187005	2.3
480.0	-1811.5720107155666			58.39140546945955	2.3
475.0	-1799.0055017199138			59.190990054045834	2.3
470.0	-1786.438992724261			57.69128284739525	2.3
465.0	-1773.8724837286081			62.39283928217567	2.3
460.0	-1761.3059747329553			55.98144898488181	2.3
455.0	-1684.7282253338042			57.540368746083686	2.3
450.0	-1608.150475934653			55.539875730431525	2.3
445.0	-1531.572726535502			59.09040269887002	2.3
440.0	-1454.9949771363508			59.4403612035499	2.3
435.0	-1394.7476407500492			59.07749674863539	2.3
430.0	-1334.5003043637475			63.12791857529496	2.3
425.0	-1274.252967977446			60.00254530290606	2.3
420.0	-1214.0056315911443			64.5327247791418	2.3
415.0	-1187.7843381613507			58.244969711668475	2.3
410.0	-1161.5630447315568			57.826660930516695	2.3
405.0	-1135.341751301763			60.438150043667974	2.3
400.0	-1109.1204578719694			50.635401871004895	2.37
395.0	-1075.4371829862896			50.85817888365881	2.3
390.0	-1041.7539081006098			53.56300829339226	2.37
385.0	-1008.07063321493			54.371786318035994	2.61
380.0	-974.3873583292502			54.896874332262634	3.36
375.0	-953.13616683683			50.32070297087076	3.88
370.0	-931.8849753444097			45.32709708825916	3.48
365.0	-910.6337838519894			52.902016253907966	3.23
360.0	-889.3825923595691			51.34318462657609	3.42
355.0	-852.5899301222665			46.39947377966713	2.91
350.0	-815.797267884964			51.101270814428084	2.73
345.0	-779.0046056476614			58.138230559661565	3.55
340.0	-742.2119434103588			52.011626648606025	2.61
335.0	-727.126960788583			48.89162206864779	2.3
330.0	-712.0419781668072			50.20535808571938	3.42
325.0	-696.9569955450314			51.02163493182072	2.85
320.0	-681.8720129232556			53.79905751091466	2.85
315.0	-656.9391961726035			57.29225812362495	2.91
310.0	-632.0063794219514			53.95923635169452	2.42
305.0	-607.0735626712992			55.552765279403204	2.3
300.0	-582.1407459206471			60.199242856125956	2.3
295.0	-521.8949758077871			59.859351660494426	2.79
290.0	-461.6492056949271			60.998909320318916	2.61
285.0	-401.4034355820671			55.19103928590414	2.3
280.0	-341.15766546920713			57.112023595171785	2.3
275.0	-299.3269539805981			61.9052262369594	2.61
270.0	-257.49624249198905			56.453651989947666	2.73
265.0	-215.66553100338			59.15551993589877	2.3
260.0	-173.83481951477097			57.14069908391631	2.3
255.0	-114.79609938346607			52.88579669074394	2.3
250.0	-55.75737925216117			55.77324486906739	2.3
245.0	3.281340879143727			52.06612906984901	2.3
240.0	62.320061010448626			52.12590436553319	2.3
235.0	95.74258642089183			53.0673449014377	2.3
230.0	129.16511183133503			53.27333040663751	2.3
225.0	162.58763724177822			49.13772243029386	2.3
220.0	196.01016265222142			51.425988709275366	2.3
215.0	333.0721185419799			52.46224006926057	2.3
210.0	470.1340744317383			52.683094393582635	2.3
205.0	607.1960303214968			61.74354658768971	2.3
200.0	744.2579862112552			60.059301378766285	2.3
195.0	774.0128244865068			59.419584034741774	2.3
190.0	803.7676627617583			53.52860678997983	2.3
185.0	833.5225010370098			59.66266091171862	2.3
180.0	863.2773393122613			61.27819456826706	2.3
175.0	920.1020027874324			58.186865045560936	2.3
170.0	976.9266662626036			61.35083406635132	2.67
165.0	1033.7513297377748			56.817728339325306	2.55
160.0	1090.5759932129458			57.30240379413405	2.55
155.0	1104.1074462247807			58.15418649280555	2.37
150.0	1117.6388992366153			58.2280675909709	2.55
145.0	1131.17035224845			57.5348856801148	2.37
140.0	1144.7018052602848			62.188669671935045	2.3
135.0	1181.4599709135734			57.60038032415968	2.3
130.0	1218.218136566862			58.43437559031362	2.3
125.0	1254.9763022201507			57.04546986758882	2.3
120.0	1291.7344678734394			61.95593233571211	2.3
115.0	1319.7801928809236			53.29211609986384	2.3
110.0	1347.825917888408			55.546280929031674	2.3
105.0	1375.8716428958924			58.83986618542308	2.49
100.0	1403.9173679033765			50.93762960933135	2.3
95.0	1416.4636142654185			51.76994941158509	2.37
90.0	1429.0098606274605			52.901337638229464	2.97
85.0	1441.5561069895025			49.866504207690625	3.09
80.0	1454.1023533515445			57.345613746587716	2.73
75.0	1499.8310050925504			51.84261319752858	2.3
70.0	1545.5596568335563			53.881791782709016	2.31
65.0	1591.2883085745625			52.20112988965213	3.96
60.0	1637.0169603155684			49.789989129052074	3.96
55.0	1670.2865414780554			53.76822763877642	3.96
50.0	1703.5561226405423			47.283132421824156	3.96
45.0	1736.8257038030292			51.80132151525603	3.96
40.0	1770.0952849655162			41.46688790214176	3.96
35.0	1797.4606053241523			43.2991659946698	3.96
