depth	true_age	age	sigma_age	ref	sigma_ref
0.0	1999.0				
420.0	-1196.9696002242226	-1198.0	6.0		
850.0	-5325.215131821455	-5284.0	35.0		
980.0	-6433.783813054222			53.997841077600214	2.73
975.0	-6399.978727977399			57.9351874661619	3.03
970.0	-6366.173642900576			56.368114151485855	3.23
965.0	-6332.368557823753			50.6256375313078	2.61
960.0	-6298.56347274693			51.95750138042964	3.09
955.0	-6280.072383945357			49.865388886829855	2.61
950.0	-6261.581295143785			48.55339188281772	2.55
945.0	-6243.090206342213			51.499165037908284	2.3
940.0	-6224.59911754064			49.37082112840344	2.3
935.0	-6140.892366446969			47.46924194079769	2.3
930.0	-6057.185615353299			47.02186942467716	2.3
925.0	-5973.478864259629			53.354148506508594	2.3
920.0	-5889.772113165958			51.38007268348979	2.31
915.0	-5834.7036116533			52.328203478745195	2.3
910.0	-5779.635110140642			54.44518551335002	2.3
905.0	-5724.5666086279825			54.99426772828783	2.3
900.0	-5669.498107115324			48.572824444707145	2.3
895.0	-5632.201321891893			53.75373968710887	2.3
890.0	-5594.904536668462			53.98425168546617	2.3
885.0	-5557.607751445031			51.085421226161195	2.3
880.0	-5520.310966221599			50.87133309438157	3.55
875.0	-5490.001929894699			55.23659528137574	3.55
870.0	-5459.692893567799			63.592146524218435	3.55
865.0	-5429.383857240898			56.05736171863318	3.55
860.0	-5399.074820913997			60.86651013230728	3.55
855.0	-5362.1449763677265			60.23076620210933	3.09
850.0	-5325.215131821455			52.33547689067826	3.36
845.0	-5288.285287275184			58.65389221546907	3.03
840.0	-5251.355442728913			61.34288531985472	2.49
835.0	-5237.522302987341			57.30166049615077	2.61
830.0	-5223.689163245771			61.49653459123921	2.37
825.0	-5209.8560235042005			55.730621029337264	2.55
820.0	-5196.022883762629			55.299787380356705	2.3
815.0	-5168.758360716463			57.95700243274526	2.3
810.0	-5141.493837670298			60.34313599816046	2.3
805.0	-5114.229314624132			57.52069301516687	2.3
800.0	-5086.964791577966			60.16022485859561	2.3
795.0	-5069.17795102695			53.935532528594074	2.3
790.0	-5051.391110475933			56.05583857268252	2.3
785.0	-5033.604269924916			60.60279548967863	2.3
780.0	-5015.817429373899			52.15074411297974	2.3
775.0	-4962.185919026296			59.63986712953451	2.3
770.0	-4908.554408678692			57.379558758921604	2.3
765.0	-4854.922898331089			57.78920366631099	2.3
760.0	-4801.291387983485			59.59118840726634	2.3
755.0	-4764.648083857626			56.92832606362517	2.3
750.0	-4728.0047797317675			62.51009420319573	2.3
745.0	-4691.361475605908			61.93987374180449	2.3
740.0	-4654.718171480049			63.62339575674971	2.67
735.0	-4559.929117412635			62.50268056690641	2.91
730.0	-4465.14006334522			59.66193049863113	2.61
725.0	-4370.351009277806			63.40515858503977	2.42
720.0	-4275.561955210392			58.991916896907185	2.97
715.0	-4259.618319756478			59.60435234822487	3.68
710.0	-4243.674684302564			69.75598812903723	3.36
705.0	-4227.73104884865			65.28660241990097	2.61
700.0	-4211.787413394736			63.31941860691628	2.3
695.0	-4114.661309212689			67.9842457478428	3.23
690.0	-4017.5352050306415			63.67622931224108	3.74
685.0	-3920.409100848594			64.43037536824603	3.17
680.0	-3823.2829966665468			58.06798156608353	2.61
675.0	-3804.465883298317			58.91168999156054	3.29
670.0	-3785.6487699300865			60.20276058535404	3.29
665.0	-3766.831656561856			63.82870319224572	2.55
660.0	-3748.014543193626			58.354834128257195	2.3
655.0	-3696.051865958604			62.27247876868119	2.3
650.0	-3644.0891887235825			59.323887316773025	2.73
645.0	-3592.126511488561			53.24099901837651	2.97
640.0	-3540.163834253539			52.601600329129006	2.31
635.0	-3462.530159177208			54.644275930035015	2.3
630.0	-3384.8964841008774			56.151377205860186	2.42
625.0	-3307.2628090245466			52.555833806677526	2.85
620.0	-3229.629133948216			57.7378957651533	2.61
615.0	-3216.443232917097			53.21799819817824	2.91
610.0	-3203.257331885978			57.322913772945334	3.42
605.0	-3190.0714308548595			53.315337516305476	3.09
600.0	-3176.8855298237404			49.71010302886849	3.09
595.0	-3122.679388120753			54.970223198851095	2.67
590.0	-3068.4732464177655			51.675234642832834	2.3
585.0	-3014.267104714778			49.39214071064031	2.55
580.0	-2960.0609630117906			50.142827359833475	2.91
575.0	-2923.551012121132			51.289676140289295	2.3
570.0	-2887.0410612304736			53.05355871140021	2.3
565.0	-2850.5311103398153			54.23071881222624	2.3
560.0	-2814.0211594491566			53.66361182098763	2.73
555.0	-2776.917289831973			56.93032362290846	2.31
550.0	-2739.8134202147894			47.71765728573255	2.3
545.0	-2702.709550597606			52.197832205094585	2.3
540.0	-2665.605680980422			58.290922096004316	2.3
535.0	-2621.4450036996545			52.271678999741354	2.55
530.0	-2577.284326418887			51.952197768143414	2.3
525.0	-2533.123649138119			54.114482250431855	2.49
520.0	-2488.9629718573515			54.55166426381411	2.3
515.0	-2365.332116193293			58.43503411364193	2.3
510.0	-2241.701260529235			65.78518046979976	2.3
505.0	-2118.0704048651764			59.21433386880967	2.3
500.0	-1994.439549201118			59.630515842553926	2.3
495.0	-1975.9855854495227			64.50480637321004	2.3
490.0	-1957.5316216979272			62.029490161060295	2.3
485.0	-1939.0776579463318			62.26117333371783	2.3
480.0	-1920.6236941947363			60.51171328522303	2.3
475.0	-1859.283618252388			62.68563998861228	2.3
470.0	-1797.9435423100394			56.70601955274766	2.3
465.0	-1736.603466367691			58.80655942725614	2.3
460.0	-1675.2633904253425			56.5125820587322	2.3
455.0	-1615.570635625314			56.38464082195795	2.3
450.0	-1555.8778808252855			56.379168653966886	2.3
445.0	-1496.185126025257			61.97669781858336	2.3
440.0	-1436.4923712252285			61.08614025313153	2.3
435.0	-1376.611678474977			58.79957141686176	2.3
430.0	-1316.7309857247255			60.24518517827765	2.3
425.0	-1256.850292974474			58.61025227296322	2.3
420.0	-1196.9696002242226			63.263543460127124	2.3
415.0	-1169.4932202320822			62.45362571222571	2.3
410.0	-1142.0168402399418			60.887524681436396	2.3
