depth	true_age	age	sigma_age	ref	sigma_ref
0.0	1999.0				
420.0	-1202.9079850039948	-1198.0	6.0		
850.0	-5219.336960192017	-5284.0	35.0		
980.0	-5731.1328630229345			3.711775948808605	4.04
975.0	-5712.601504807243			1.6508799551107438	4.53
970.0	-5694.070146591552			-5.707392400671123	4.82
965.0	-5675.53878837586			4.51979308129577	3.97
960.0	-5657.007430160169			3.4333167052890463	4.86
955.0	-5617.9570214079795			0.06002781684232872	4.13
950.0	-5578.90661265579			5.254710347511988	4.13
945.0	-5539.8562039036			3.901614411402199	3.72
940.0	-5500.80579515141			2.7665253685518003	3.63
935.0	-5486.6057665451			1.3909122230410529	3.7
930.0	-5472.4057379387905			3.0078282766982207	3.89
925.0	-5458.20570933248			-2.176909970616718	4.03
920.0	-5444.00568072617			0.22573114451004794	4.12
915.0	-5434.945099864882			-1.0389395980232052	4.22
910.0	-5425.884519003594			3.695932664025893	4.36
905.0	-5416.8239381423045			1.3638830690049062	4.45
900.0	-5407.763357281016			-0.06510705067246914	4.28
895.0	-5393.627902922269			-1.9109823876613317	4.09
890.0	-5379.492448563522			0.110393944687734	3.97
885.0	-5365.356994204774			1.1647211370814234	4.08
880.0	-5351.221539846027			-0.6035531751911043	6.64
875.0	-5325.981627322391			9.5151794591237	6.3
870.0	-5300.741714798756			6.792258118373935	6.05
865.0	-5275.501802275121			-15.526683470335891	5.84
860.0	-5250.261889751486			-10.503429717595312	6.02
855.0	-5234.799424971751			0.3221516498975455	5.27
850.0	-5219.336960192017			-1.3197379341081379	5.73
845.0	-5203.874495412282			2.0503760163182965	5.14
840.0	-5188.412030632548			1.5168377726093003	4.14
835.0	-5176.322676083495			9.496258210905967	4.32
830.0	-5164.233321534442			-4.2096338194933605	3.86
825.0	-5152.143966985391			-1.863765998920168	4.11
820.0	-5140.054612436338			6.773994245208701	3.68
815.0	-5114.919205684819			1.1124630544468919	3.68
810.0	-5089.7837989333			1.6111539405259958	3.77
805.0	-5064.648392181782			-2.321353413303549	3.73
800.0	-5039.512985430262			-6.848687895304438	3.65
795.0	-4987.783557785495			-2.7722771410252216	3.65
790.0	-4936.054130140728			-4.74212423691825	3.65
785.0	-4884.324702495961			-8.501284941554216	3.58
780.0	-4832.595274851194			-7.522819698583653	3.54
775.0	-4767.645683729175			-5.153090162140075	3.52
770.0	-4702.696092607158			-8.557339027566368	3.52
765.0	-4637.7465014851405			-4.89507320847395	3.54
760.0	-4572.796910363122			-4.571640580645132	3.55
755.0	-4544.199679560697			-5.012425682141489	3.54
750.0	-4515.602448758273			-6.60406536656671	3.58
745.0	-4487.005217955848			-3.1100119090817224	3.53
740.0	-4458.407987153423			-1.8813621274627592	4.1
735.0	-4270.266058140146			-4.289181538345472	4.46
730.0	-4082.124129126869			-14.678973402604061	3.94
725.0	-3893.9822001135917			-5.738124791807482	3.68
720.0	-3705.8402711003146			-11.010968572181666	4.62
715.0	-3687.113206955434			-4.019533036951167	5.85
710.0	-3668.386142810554			-14.75000254947889	5.19
705.0	-3649.6590786656734			-5.016182831733688	3.91
700.0	-3630.932014520793			-7.898587401767534	3.39
695.0	-3607.510631651417			-12.958122842827406	4.91
690.0	-3584.089248782041			-8.206785191878586	5.78
685.0	-3560.667865912665			-6.079745890130174	5.02
680.0	-3537.246483043289			-5.170388813802923	4.22
675.0	-3509.416762685548			-12.355304806795658	5.48
670.0	-3481.587042327807			-13.777763603473325	5.42
665.0	-3453.757321970066			-7.1057243938641745	4.08
660.0	-3425.927601612325			-10.186761217373014	3.73
655.0	-3412.4461506396146			-8.299061031209819	3.82
650.0	-3398.964699666904			-6.289742313922969	4.63
645.0	-3385.483248694193			-17.826606430607928	5.01
640.0	-3372.001797721483			-8.235057889536025	3.75
635.0	-3304.6156848434252			-3.154162804546795	3.63
630.0	-3237.2295719653675			-6.4929955954647784	3.88
625.0	-3169.84345908731			-9.87537228169385	4.69
620.0	-3102.457346209252			-2.7224131879487676	4.34
615.0	-3067.826976956099			-4.274805744156554	4.76
610.0	-3033.1966077029456			-0.49409246447030775	5.47
605.0	-2998.5662384497923			-6.48253996444844	4.95
600.0	-2963.935869196639			-11.579889108774626	4.81
595.0	-2941.28308110587			-4.741160408327584	4.04
590.0	-2918.630293015102			-6.254053261267477	3.5
585.0	-2895.9775049243335			-2.1055922364313706	4.0
580.0	-2873.3247168335647			-4.1933581565627005	4.55
575.0	-2861.4064572480574			-10.59745218759501	3.48
570.0	-2849.4881976625497			-8.803613146468553	3.44
565.0	-2837.569938077042			-1.3312939183740666	3.44
560.0	-2825.6516784915348			-1.2448568559163564	4.03
555.0	-2810.552288890679			-5.813725221256309	3.38
550.0	-2795.4528992898236			-3.1816921776166707	3.32
545.0	-2780.353509688968			-1.138352453626445	3.31
540.0	-2765.2541200881124			-0.3954368045202896	3.37
