depth	true_age	age	sigma_age	ref	sigma_ref
0.0	1999.0				
420.0	-1187.6223337503297	-1198.0	6.0		
850.0	-5287.35883840783	-5284.0	35.0		
980.0	-6240.816904547495			3.255435187615997	4.04
975.0	-6164.648172803949			5.331847387627526	4.53
970.0	-6088.479441060404			1.8850592343263215	4.82
965.0	-6012.310709316858			1.1672450043528435	3.97
960.0	-5936.141977573312			2.293253424123544	4.86
955.0	-5912.1966515229615			-3.1800382732851715	4.13
950.0	-5888.251325472611			4.435566944349581	4.13
945.0	-5864.305999422261			3.1716238684162654	3.72
940.0	-5840.360673371911			-1.252348711691162	3.63
935.0	-5818.316252982011			4.3683249431240085	3.7
930.0	-5796.271832592112			-4.18757938924856	3.89
925.0	-5774.227412202213			-1.8163477773605186	4.03
920.0	-5752.182991812313			-1.6679622838226638	4.12
915.0	-5715.1120183314715			8.55041167430796	4.22
910.0	-5678.04104485063			-6.104099233414445	4.36
905.0	-5640.970071369789			4.177811994985673	4.45
900.0	-5603.899097888948			6.525639757903594	4.28
895.0	-5585.011919797962			4.438837957933245	4.09
890.0	-5566.124741706976			7.4209022807899325	3.97
885.0	-5547.23756361599			-1.4217941273158998	4.08
880.0	-5528.350385525005			-12.880515431066403	6.64
875.0	-5483.845370400016			6.0394684421131295	6.3
870.0	-5439.340355275027			-6.290504304285394	6.05
865.0	-5394.835340150038			-0.6119985782780699	5.84
860.0	-5350.330325025049			-5.867885312375867	6.02
855.0	-5318.844581716439			6.692091109632301	5.27
850.0	-5287.35883840783			5.337334583499951	5.73
845.0	-5255.873095099221			-3.0205738849801356	5.14
840.0	-5224.387351790611			4.93387555760246	4.14
835.0	-5153.782177577967			0.28020486337985373	4.32
830.0	-5083.177003365321			-1.2498819970162223	3.86
825.0	-5012.571829152676			-1.6072908152729188	4.11
820.0	-4941.966654940032			-5.741172586788992	3.68
815.0	-4937.942448644885			-2.8390467589881627	3.68
810.0	-4933.918242349739			-3.9943984476808865	3.77
805.0	-4929.894036054592			-6.46830052830734	3.73
800.0	-4925.869829759446			-1.4939033442104677	3.65
795.0	-4916.26472188561			-7.336944881430405	3.65
790.0	-4906.6596140117745			-3.9291613951334847	3.65
785.0	-4897.054506137939			-3.1057004980204566	3.58
780.0	-4887.449398264103			1.016524425690693	3.54
775.0	-4816.057479121398			-7.35975124513859	3.52
770.0	-4744.665559978692			1.419011211545353	3.52
765.0	-4673.273640835986			-5.1017543246323855	3.54
760.0	-4601.88172169328			-5.276766206861734	3.55
755.0	-4593.87728285583			-7.068289841187697	3.54
750.0	-4585.872844018381			-2.661976899509055	3.58
745.0	-4577.868405180932			-4.690574535309074	3.53
740.0	-4569.863966343482			-9.444935241318259	4.1
735.0	-4561.776500703788			-9.936153306817307	4.46
730.0	-4553.689035064093			-7.172964977452236	3.94
725.0	-4545.601569424399			-7.620694247123904	3.68
720.0	-4537.514103784704			-0.05800300623027965	4.62
715.0	-4513.473542827858			3.2022111566498515	5.85
710.0	-4489.432981871012			-0.6747116971595366	5.19
705.0	-4465.392420914165			-4.096770535407715	3.91
700.0	-4441.351859957319			-7.067582659714752	3.39
695.0	-4423.87895646682			-5.211792824917071	4.91
690.0	-4406.406052976321			-0.4546179688417098	5.78
685.0	-4388.933149485822			4.762745257635061	5.02
680.0	-4371.460245995322			-2.2304293768586345	4.22
675.0	-4351.871652550553			-7.415604991543937	5.48
670.0	-4332.283059105784			-4.944943394447348	5.42
665.0	-4312.694465661014			-6.860699799716435	4.08
660.0	-4293.105872216245			-7.948763243410824	3.73
655.0	-4275.5480968522215			-6.14949579956599	3.82
650.0	-4257.990321488198			-5.399720151097802	4.63
645.0	-4240.432546124174			2.3447042186337237	5.01
640.0	-4222.874770760151			-6.508870525998753	3.75
635.0	-4161.195753133792			-2.51698594101652	3.63
630.0	-4099.516735507434			-2.3630712927602584	3.88
625.0	-4037.837717881075			-13.67654893220066	4.69
620.0	-3976.1587002547167			-4.832848891391268	4.34
615.0	-3912.24335831782			-4.869181657057999	4.76
610.0	-3848.3280163809236			-10.618605997905403	5.47
605.0	-3784.4126744440273			-7.0582630636547075	4.95
600.0	-3720.4973325071305			-8.482135560318698	4.81
595.0	-3638.5531830567825			-9.086649284646356	4.04
590.0	-3556.609033606434			-7.028561416301568	3.5
585.0	-3474.6648841560855			-7.391870450518079	4.0
580.0	-3392.7207347057374			-7.79123722356764	4.55
575.0	-3361.2472424979806			-11.902569988001893	3.48
570.0	-3329.7737502902237			-8.551732315683394	3.44
565.0	-3298.300258082467			-12.534512114954417	3.44
560.0	-3266.82676587471			-5.046515272376748	4.03
555.0	-3173.7319683396554			-4.037605106991679	3.38
550.0	-3080.637170804601			-5.011227498714443	3.32
545.0	-2987.5423732695463			-3.476758279078997	3.31
540.0	-2894.4475757344917			-3.2116747638610823	3.37
535.0	-2859.4870498223477			-7.362429087111843	3.72
530.0	-2824.5265239102037			-4.757059763989012	3.34
525.0	-2789.5659979980596			-1.0969701253131185	3.62
520.0	-2754.6054720859156			1.7554696780276116	3.39
515.0	-2624.701462290704			2.8883564615509956	3.53
510.0	-2494.7974524954925			6.939694408238051	3.53
505.0	-2364.893442700281			-3.8425956145420255	3.45
