depth	true_age	age	sigma_age	ref	sigma_ref
0.0	1983.0				
2.5	1975.3622309157358	1970.0	20.0		
2.5	1975.3622309157358	1969.0	20.0		
27.75	1850.0589489336153	1836.0	20.0		
35.25	1787.9155760247336	1787.0	20.0		
54.0	1647.841763884358	1660.0	20.0		
72.5	1525.8117336509938	1559.0	20.0		
78.75	1487.5030400460225	1512.0	20.0		
96.75	1302.7653135724645	1278.0	20.0		
98.0	1293.6480584464207	1271.0	20.0		
98.99	1290.325801778803			-8.713100432495322	0.1
98.75	1291.1311973345892			-8.910222359706598	0.1
98.51	1291.936592890375			-8.743137375992614	0.1
98.27	1292.7419884461613			-8.610331452727618	0.1
98.03	1293.5473840019474			-8.637316667043407	0.1
97.79	1295.179757307596			-8.973854298369641	0.1
97.55	1296.9302702917964			-9.021026094584778	0.1
97.31	1298.6807832759969			-8.898844804922373	0.1
97.07	1300.4312962601973			-8.796175682390643	0.1
96.83	1302.1818092443978			-9.021583511156024	0.1
96.59	1303.9323222285982			-9.03698404308197	0.1
96.35	1305.6828352127986			-8.805530890758375	0.1
96.11	1307.433348196999			-8.946955531491668	0.1
95.87	1308.6327214356527			-8.958165374769399	0.1
95.63	1309.3657456588435			-8.70169309525932	0.1
95.38	1310.1293125580005			-8.944745329903713	0.1
95.14	1310.8623367811913			-8.843671253812659	0.1
94.9	1311.5953610043819			-8.686701304981382	0.1
94.66	1312.3283852275727			-8.851504395964099	0.1
94.41	1313.0919521267297			-8.709051813993312	0.1
94.17	1313.8249763499205			-8.88756682691689	0.1
93.92	1315.15643830173			-8.665307032342895	0.1
93.68	1317.5931476828787			-8.638725390859687	0.1
93.43	1320.1313866215753			-8.386808826488602	0.1
93.19	1322.5680960027241			-8.54817580898155	0.1
92.94	1325.1063349414205			-8.651011431626682	0.1
92.7	1327.5430443225694			-8.693979636401915	0.1
92.45	1330.0812832612658			-8.803186880230342	0.1
92.21	1332.5179926424146			-8.96426763975219	0.1
91.96	1335.2420332986012			-8.919989898325177	0.1
91.72	1338.7935529846907			-8.615151773681701	0.1
91.47	1342.4930526577007			-8.598646224774464	0.1
91.23	1346.0445723437902			-8.60335461625277	0.1
90.98	1349.7440720168001			-8.717412546359022	0.1
90.74	1353.2955917028899			-8.388782239667417	0.1
90.49	1356.9950913758996			-8.491779973234085	0.1
90.25	1360.546611061989			-8.47808964938973	0.1
90.0	1364.246110734999			-8.43250962595692	0.1
89.76	1374.3157856147832			-8.713700415785905	0.1
89.51	1384.8050302812248			-8.799341189465212	0.1
89.27	1394.8747051610094			-8.692401912457486	0.1
89.03	1404.9443800407935			-8.78787625178779	0.1
88.79	1415.0140549205773			-8.693006639314651	0.1
88.54	1425.5032995870192			-8.58991070319752	0.1
88.3	1435.5729744668038			-8.98961395589466	0.1
88.06	1445.6426493465879			-8.811149089708968	0.1
87.82	1448.6565049635296			-8.73192749628432	0.1
87.57	1449.3460006538016			-8.817351401611198	0.1
87.33	1450.0079165164625			-8.731917833382138	0.1
87.09	1450.6698323791236			-8.641607061059641	0.1
86.84	1451.3593280693954			-8.735543291406076	0.1
86.6	1452.0212439320564			-8.724572407868747	0.1
86.36	1452.6831597947173			-8.885366590220473	0.1
86.12	1453.3450756573784			-9.000151364145479	0.1
85.87	1453.9519231502068			-8.6127084465968	0.1
85.63	1454.4612577252797			-8.855314510069196	0.1
85.39	1454.9705923003526			-8.8647019274073	0.1
85.15	1455.4799268754255			-8.84719821886853	0.1
84.9	1456.0104837244598			-8.776259334289879	0.1
84.64	1456.5622628474555			-8.859401256532081	0.1
84.38	1457.1140419704514			-9.10348677937503	0.1
84.12	1457.665821093447			-9.082810396767819	0.1
83.87	1458.9321689811272			-9.180244482979095	0.1
83.61	1460.955530181415			-8.994536013193274	0.1
83.35	1462.9788913817029			-8.938664080233755	0.1
83.09	1465.0022525819907			-8.934044637784481	0.1
82.84	1466.947792197652			-9.013372968988039	0.1
82.58	1468.9711533979398			-8.751899259840055	0.1
82.32	1470.9945145982276			-9.128925220461833	0.1
82.06	1473.0178757985152			-8.849937160577525	0.1
81.8	1474.3871153442735			-8.804854696605416	0.1
81.55	1475.515002891773			-8.70822296603814	0.1
81.29	1476.6880059411724			-8.642354209654961	0.1
81.03	1477.861008990572			-8.616563074481402	0.1
80.77	1479.0340120399712			-8.483752306790558	0.1
80.52	1480.1618995874708			-8.600974492680342	0.1
80.26	1481.33490263687			-8.791503356160641	0.1
80.0	1482.5079056862696			-8.893037470269956	0.1
79.78	1483.3870493335862			-8.739768435320514	0.1
79.56	1484.2661929809026			-8.904267294935018	0.1
79.34	1485.1453366282192			-8.75561108269507	0.1
79.12	1486.0244802755356			-8.678858452367708	0.1
78.89	1486.94358499773			-8.82637677893552	0.1
78.45	1488.701872292363			-8.766434399642971	0.1
78.01	1490.4601595869963			-8.660044742254634	0.1
77.57	1495.1529371173906			-8.416380200447605	0.1
77.12	1500.0221636406054			-8.663061265387961	0.1
76.68	1504.783185129971			-8.924513189119699	0.1
76.24	1509.5442066193368			-8.830663289313561	0.1
75.8	1512.7759135294887			-8.62515111039478	0.1
75.35	1514.204182249473			-8.564545101959268	0.1
74.92	1515.5689723596802			-8.34102689047871	0.1
74.5	1516.9020231649988			-8.38403157969915	0.1
74.09	1518.203334665429			-8.452138103789025	0.1
73.68	1520.0511740609604			-8.637747224627066	0.1
73.26	1522.1015427285995			-8.411265876195209	0.1
72.85	1524.103093094628			-8.58915222626308	0.1
72.44	1526.1046434606567			-8.571323189181891	0.1
72.02	1528.1550121282955			-8.490048780482486	0.1
71.61	1531.2002804044103			-8.474258014864839	0.1
71.2	1534.299072675914			-8.678753437185794	0.1
70.79	1537.3978649474175			-8.454442137434267	0.1
70.37	1540.5722375182263			-8.607875741051945	0.1
69.95	1543.588481388385			-8.622570543972193	0.1
69.47	1545.698300228784			-8.506954238581182	0.1
68.98	1547.852073628358			-8.428741752820214	0.1
68.5	1549.961892468757			-8.208925222589029	0.1
68.01	1552.115665868331			-8.501726813417358	0.1
67.52	1554.704648407885			-8.39414985955059	0.1
67.04	1557.2496763882639			-8.585091884743687	0.1
66.55	1559.8477257849008			-9.012467625283985	0.1
66.07	1562.3927537652796			-8.985700443966925	0.1
65.58	1568.3891337130453			-8.741715234172343	0.1
65.1	1574.8179680375715			-9.109407118690344	0.1
64.61	1581.3807364105253			-9.060055982418552	0.1
64.12	1587.943504783479			-8.922384359206898	0.1
63.63	1591.0097293503477			-8.85785778499696	0.1
63.14	1592.9419397098377			-8.733754945827588	0.1
62.65	1594.8741500693275			-8.46958724927254	0.1
62.16	1596.8063604288172			-8.454604078705241	0.1
61.67	1602.5045063423242			-8.582696468108805	0.1
61.18	1610.028560403234			-8.773541574906305	0.1
60.69	1617.5526144641435			-8.815051742633978	0.1
60.2	1625.076668525053			-8.352295221498466	0.1
59.76	1628.764015566856			-8.910532128541917	0.1
59.35	1629.8168692037916			-8.700716464732107	0.1
58.95	1630.844043483729			-8.877768611542544	0.1
58.55	1631.871217763666			-8.899836792802166	0.1
58.15	1632.8983920436033			-8.89459479151466	0.1
57.74	1633.9017578476253			-9.076383365020353	0.1
57.34	1634.8527970000027			-8.903473056018184	0.1
56.94	1635.8038361523804			-8.977961147697982	0.1
56.53	1636.7786512835676			-8.904402087614708	0.1
56.13	1637.7296904359453			-8.945276452323135	0.1
55.73	1639.362181233193			-8.930175285937727	0.1
55.32	1641.3717933065905			-8.65395898738865	0.1
54.91	1643.381405379988			-8.744892242538846	0.1
54.43	1645.7341219537216			-8.659882590131364	0.1
53.96	1648.0118452837446			-8.446612806695269	0.1
53.49	1650.0103017265385			-8.626238367110314	0.1
53.02	1652.0087581693324			-8.684794344072433	0.1
52.55	1654.0072146121263			-8.547489773912352	0.1
52.08	1656.00567105492			-8.540280939616515	0.1
51.6	1657.1688519729141			-8.44904306221556	0.1
51.13	1658.1358982629984			-8.67701657240964	0.1
50.66	1659.1029445530826			-8.702062819258296	0.1
50.19	1660.0699908431668			-8.657668852580638	0.1
49.71	1662.4513048738481			-8.463112924716263	0.1
49.22	1665.8143614524179			-8.954867011082037	0.1
