depth	true_age	age	sigma_age	ref	sigma_ref
0.0	1999.0				
420.0	-1191.11606569593	-1198.0	6.0		
850.0	-5282.120601767117	-5284.0	35.0		
980.0	-6417.235885166099			-4.027795353289424	4.04
975.0	-6330.881626660859			0.6021150958524273	4.53
970.0	-6244.527368155619			-0.05593343129153827	4.82
965.0	-6158.173109650379			1.1124637847070653	3.97
960.0	-6071.818851145139			1.416388862109733	4.86
955.0	-6041.199044097668			-4.8799301075620765	4.13
950.0	-6010.579237050197			3.008186171400159	4.13
945.0	-5979.959430002725			3.3711167366927794	3.72
940.0	-5949.339622955254			-0.3236405481985929	3.63
935.0	-5920.905141958942			6.41280998886621	3.7
930.0	-5892.470660962631			-1.5287802295497102	3.89
925.0	-5864.03617996632			0.06196714813603732	4.03
920.0	-5835.601698970008			-0.097982399394281	4.12
915.0	-5790.298043468698			9.409232795054171	4.22
910.0	-5744.994387967388			-6.71640884360869	4.36
905.0	-5699.690732466078			2.886528999355134	4.45
900.0	-5654.387076964767			5.338710272125853	4.28
895.0	-5629.628263350821			3.6087040265558175	4.09
890.0	-5604.869449736874			7.163780195134848	3.97
885.0	-5580.110636122928			-1.2208421300006709	4.08
880.0	-5555.351822508981			-12.41311825402419	6.64
875.0	-5501.975808407675			6.557323719112204	6.3
870.0	-5448.5997943063685			-6.380358133630146	6.05
865.0	-5395.223780205062			-0.6107277186181361	5.84
860.0	-5341.847766103756			-5.797009570426156	6.02
855.0	-5311.984183935436			6.4824620005745	5.27
850.0	-5282.120601767117			5.296913854625908	5.73
845.0	-5252.257019598797			-2.9036369473574415	5.14
840.0	-5222.393437430477			4.904205124253677	4.14
835.0	-5172.42156685324			0.8140843967662534	4.32
830.0	-5122.449696276003			-1.7292954418205735	3.86
825.0	-5072.4778256987665			-0.18122925308983798	4.11
820.0	-5022.505955121529			-2.1749496104107635	3.68
815.0	-5003.500803401672			0.004280429351388726	3.68
810.0	-4984.495651681814			-2.3391201089751643	3.77
805.0	-4965.490499961956			-5.514382957681869	3.73
800.0	-4946.485348242099			-1.1989498204061837	3.65
795.0	-4926.437893539777			-7.398448100348187	3.65
790.0	-4906.390438837456			-3.9216244902525643	3.65
785.0	-4886.342984135134			-2.674432088727495	3.58
780.0	-4866.295529432813			1.3282759101553414	3.54
775.0	-4762.166158884302			-6.567812141137183	3.52
770.0	-4658.03678833579			0.8353258309241962	3.52
765.0	-4553.907417787278			-4.356227715511043	3.54
760.0	-4449.778047238767			-6.295038929521449	3.55
755.0	-4256.797081475504			-8.73788779044951	3.54
750.0	-4063.816115712241			-11.3531831956115	3.58
745.0	-3870.835149948978			-8.21528038650614	3.53
740.0	-3677.854184185715			-13.83786964749898	4.1
735.0	-3657.23308554749			-13.88100097137066	4.46
730.0	-3636.6119869092654			-10.247673102741789	3.94
725.0	-3615.9908882710406			-9.552364960274403	3.68
720.0	-3595.369789632816			-1.5233470224235068	4.62
715.0	-3554.214008915578			1.7240430074632318	5.85
710.0	-3513.0582281983397			-2.3420211087890612	5.19
705.0	-3471.9024474811017			-6.624000822724222	3.91
700.0	-3430.7466667638637			-9.709362957495427	3.39
695.0	-3332.804972753362			-8.327196834955556	4.91
690.0	-3234.8632787428605			-0.18234268629792894	5.78
685.0	-3136.921584732359			4.469147553741131	5.02
680.0	-3038.9798907218574			-1.5875428881297808	4.22
675.0	-3023.6138207260883			-6.8210935030785915	5.48
670.0	-3008.2477507303197			-4.802345608310097	5.42
665.0	-2992.881680734551			-6.551642022408754	4.08
660.0	-2977.515610738782			-7.236019014260177	3.73
655.0	-2920.887440402104			-5.364267723245273	3.82
650.0	-2864.259270065426			-4.0617115662025505	4.63
645.0	-2807.631099728748			5.622827256578396	5.01
640.0	-2751.0029293920697			-1.4378648146977209	3.75
635.0	-2726.3799457037026			3.4694499207098666	3.63
630.0	-2701.7569620153354			5.438232318487941	3.88
625.0	-2677.133978326968			-0.3178745249831524	4.69
620.0	-2652.510994638601			7.238922713986705	4.34
615.0	-2631.248679579649			4.742140060880516	4.76
610.0	-2609.9863645206974			-0.6966998957602608	5.47
605.0	-2588.7240494617454			3.0421221122368594	4.95
600.0	-2567.461734402794			1.2148875715022727	4.81
595.0	-2508.980280007295			-2.3935370806493244	4.04
590.0	-2450.498825611796			-3.997261326410952	3.5
585.0	-2392.017371216297			-3.7474754680013773	4.0
580.0	-2333.535916820798			-1.3332305794529031	4.55
575.0	-2318.9228320473394			-6.47785511665292	3.48
570.0	-2304.3097472738814			-3.500320271827365	3.44
565.0	-2289.6966625004234			-8.580934650486586	3.44
560.0	-2275.083577726965			-2.5380062663646172	4.03
555.0	-2166.533160439827			-2.391172637784467	3.38
550.0	-2057.982743152689			-6.211048690142244	3.32
545.0	-1949.4323258655513			-6.1685028084934475	3.31
540.0	-1840.8819085784135			-7.472372357345836	3.37
535.0	-1805.0736477918758			-13.278407593482225	3.72
530.0	-1769.265387005338			-12.353850063032027	3.34
