depth	true_age	age	sigma_age	ref	sigma_ref
0.0	1999.0				
420.0	-1194.486784663247	-1198.0	6.0		
850.0	-5295.6953403780735	-5284.0	35.0		
980.0	-7145.221846029048			0.2608272566861638	4.04
975.0	-6999.664809339635			8.290900603577555	4.53
970.0	-6854.107772650223			1.5879822396578633	4.82
965.0	-6708.55073596081			-4.894496500620361	3.97
960.0	-6562.993699271397			-16.73839155316756	4.86
955.0	-6524.793624833401			-0.9382476030842852	4.13
950.0	-6486.593550395405			1.7921609905151348	4.13
945.0	-6448.3934759574095			-10.0355548026121	3.72
940.0	-6410.193401519413			-5.644658867930272	3.63
935.0	-6355.708851105124			-7.268344775663852	3.7
930.0	-6301.224300690835			-1.2654255151816907	3.89
925.0	-6246.739750276545			-4.647613280423176	4.03
920.0	-6192.255199862257			8.649092044394399	4.12
915.0	-6079.01426433764			-1.7149232724312173	4.22
910.0	-5965.773328813025			1.341301237797899	4.36
905.0	-5852.532393288409			4.163922976325913	4.45
900.0	-5739.291457763793			-2.4656746060665573	4.28
895.0	-5700.761542847189			-0.6326802944095544	4.09
890.0	-5662.231627930586			-1.04266135341267	3.97
885.0	-5623.701713013983			1.6388492860162307	4.08
880.0	-5585.171798097379			-4.879069121257107	6.64
875.0	-5533.163019454576			-0.3637384482938164	6.3
870.0	-5481.154240811774			-0.11953769259117442	6.05
865.0	-5429.145462168972			-0.9001235595679153	5.84
860.0	-5377.136683526169			1.4626099289720798	6.02
855.0	-5336.416011952121			-0.15105685138748792	5.27
850.0	-5295.6953403780735			4.900370900943688	5.73
845.0	-5254.974668804025			-0.9554417914639373	5.14
840.0	-5214.253997229977			0.43340920464294364	4.14
835.0	-5148.60344212183			-3.3470970338979145	4.32
830.0	-5082.952887013682			-2.736651215337383	3.86
825.0	-5017.302331905535			-6.8641581026144	4.11
820.0	-4951.651776797387			-2.805762526048386	3.68
815.0	-4916.529272636399			-9.310583395506765	3.68
810.0	-4881.40676847541			-6.830454601530633	3.77
805.0	-4846.28426431442			-3.3102255538492837	3.73
800.0	-4811.161760153432			-4.15324090500094	3.65
795.0	-4725.424852462687			-6.097647234526682	3.65
790.0	-4639.687944771944			-11.954454993266902	3.65
785.0	-4553.9510370811995			-3.4735416898578686	3.58
780.0	-4468.214129390455			-4.555937195366766	3.54
775.0	-4426.039278788122			-10.48313178149435	3.52
770.0	-4383.864428185789			-3.275550843077068	3.52
765.0	-4341.689577583455			-8.057924284789802	3.54
760.0	-4299.514726981121			-8.96759074653021	3.55
755.0	-4239.025433257906			-6.50626588273397	3.54
750.0	-4178.536139534692			-7.945243446735733	3.58
745.0	-4118.046845811477			-7.388050827288056	3.53
740.0	-4057.557552088262			-20.385269956728695	4.1
735.0	-4001.371655203372			-4.104097890457902	4.46
730.0	-3945.1857583184824			-12.326648307315516	3.94
725.0	-3888.9998614335927			-14.25594971942698	3.68
720.0	-3832.8139645487026			-5.5240129359480425	4.62
715.0	-3788.757337503413			-10.556780261173799	5.85
710.0	-3744.7007104581235			-6.917956040513689	5.19
705.0	-3700.644083412834			-10.130190544771727	3.91
700.0	-3656.5874563675443			-9.039409466166807	3.39
695.0	-3646.2084635776278			-7.26855156246028	4.91
690.0	-3635.829470787711			-12.3408325009296	5.78
685.0	-3625.4504779977947			-4.147206386650492	5.02
680.0	-3615.071485207878			-9.011679632401698	4.22
675.0	-3573.707353779606			-11.133470842494976	5.48
670.0	-3532.343222351333			-5.928395272560036	5.42
665.0	-3490.9790909230605			-5.667963401449421	4.08
660.0	-3449.6149594947883			-8.785794374970227	3.73
655.0	-3399.196307097809			-13.097684673078987	3.82
650.0	-3348.7776547008293			-5.902726899786051	4.63
645.0	-3298.3590023038496			-16.119325345296783	5.01
640.0	-3247.9403499068703			-9.415741067923367	3.75
635.0	-3134.430614583139			-6.128780844867333	3.63
630.0	-3020.9208792594072			-10.522881895795955	3.88
625.0	-2907.4111439356757			-4.870550294729745	4.69
620.0	-2793.901408611944			-3.359594135891815	4.34
615.0	-2722.4603687880444			2.8102239764811934	4.76
610.0	-2651.019328964145			-4.665869672625936	5.47
605.0	-2579.578289140246			-1.6053103286785	4.95
600.0	-2508.1372493163462			0.11450357605206185	4.81
595.0	-2472.580852983915			-12.705616432817505	4.04
590.0	-2437.0244566514834			7.064857289094064	3.5
585.0	-2401.468060319052			-7.21019874088992	4.0
580.0	-2365.9116639866206			-6.8634705589282925	4.55
575.0	-2331.707900228036			-0.300692062511152	3.48
570.0	-2297.504136469452			-3.517054626294372	3.44
565.0	-2263.300372710868			-9.533139293581632	3.44
560.0	-2229.0966089522835			-1.012377212405593	4.03
555.0	-2163.3772764259497			-1.703636457582018	3.38
550.0	-2097.657943899616			-7.547872096357002	3.32
545.0	-2031.9386113732821			-6.905176356545842	3.31
540.0	-1966.2192788469483			-5.287207405059052	3.37
535.0	-1933.246204367909			-10.686215668531027	3.72
530.0	-1900.2731298888698			-6.685685247215874	3.34
525.0	-1867.3000554098305			-8.072338616453289	3.62
520.0	-1834.3269809307913			-11.997169099424065	3.39
515.0	-1818.0425043258085			-15.214249424220228	3.53
510.0	-1801.7580277208258			-11.66626013905342	3.53
505.0	-1785.473551115843			-14.148947359753974	3.45
500.0	-1769.1890745108603			-8.11467597751328	3.44
495.0	-1718.8497476582972			-11.765228039730262	3.42
490.0	-1668.5104208057342			-9.356897983590885	3.43
485.0	-1618.171093953171			-12.739684383918046	3.42
480.0	-1567.831767100608			-12.751547973213544	3.42
475.0	-1551.6944907033474			-16.182648191492245	3.38
470.0	-1535.5572143060867			-10.984553170120238	3.48
465.0	-1519.4199379088261			-6.59865944974837	3.55
460.0	-1503.2826615115655			-13.56135134110871	3.59
455.0	-1471.9126566813547			-13.359527598253088	3.59
450.0	-1440.5426518511442			-11.996543571627733	3.58
445.0	-1409.1726470209337			-13.097853432236182	3.6
440.0	-1377.802642190723			-14.040614806439102	3.67
435.0	-1331.973677808854			-10.868605080080465	3.68
430.0	-1286.144713426985			-10.88887498361062	3.65
425.0	-1240.3157490451158			-2.4870491441027207	3.68
420.0	-1194.486784663247			-8.919408246429429	3.7
415.0	-1181.0483033311211			-8.31939793931509	3.69
410.0	-1167.6098219989954			-6.580354469109867	3.69
405.0	-1154.1713406668696			-11.670187448100174	3.57
400.0	-1140.7328593347438			-5.900977711160638	3.58
395.0	-1065.1245329087008			-12.00679925989721	3.42
390.0	-989.5162064826577			-8.648383320024593	3.47
385.0	-913.9078800566147			-5.60306890391419	3.81
380.0	-838.2995536305716			-0.7536672740991979	4.84
375.0	-811.0352241780388			-5.97813826661778	5.58
370.0	-783.770894725506			3.9656932961378737	4.89
365.0	-756.5065652729731			-0.9593437878088249	4.51
360.0	-729.2422358204403			15.2099787577075	4.98
355.0	-697.3270399041734			9.970753261705514	4.27
350.0	-665.4118439879064			8.756419006499073	3.83
345.0	-633.4966480716395			6.335322556437259	4.86
340.0	-601.5814521553725			8.150795192995908	3.62
335.0	-509.2301450859013			7.132207912418103	3.34
330.0	-416.8788380164301			2.308616360893856	5.02
325.0	-324.5275309469589			-1.9332350924508306	4.13
320.0	-232.1762238774877			-2.3897997264035684	4.16
315.0	-217.53847960805308			-4.332741125699902	4.44
310.0	-202.90073533861846			1.3402960955072198	3.98
305.0	-188.26299106918384			1.3954066663462532	3.78
300.0	-173.62524679974922			-3.4498091385635914	3.79
295.0	-158.92077921809755			-1.6761450849235064	4.72
290.0	-144.21631163644588			-10.199187020885347	4.53
285.0	-129.5118440547942			-1.944808394820623	4.02
280.0	-114.80737647314254			-4.612175906507554	3.93
275.0	-65.119305622674			-2.2801815044414115	4.31
270.0	-15.431234772205471			3.7950060772275886	4.35
265.0	34.25683607826306			-11.050875050371953	3.59
260.0	83.9449069287316			-2.341144552865755	3.59
255.0	117.69975743648183			-6.3010520676653865	3.58
250.0	151.45460794423207			0.8581959419625531	3.61
245.0	185.2094584519823			-5.172758719483942	3.57
240.0	218.96430895973253			-1.9310711250868882	3.5
235.0	246.66149023376067			0.6799812255206942	3.55
230.0	274.3586715077888			2.676841632617473	3.72
225.0	302.05585278181695			0.6738208291025573	3.97
220.0	329.7530340558451			-2.927146177343571	3.99
215.0	422.4652715924446			-1.7065714350319507	3.97
210.0	515.1775091290441			4.3286514280387305	3.94
205.0	607.8897466656435			2.5524481824170606	3.84
200.0	700.6019842022431			-5.292123248538603	3.68
195.0	773.7115224311467			2.76862443755085	3.64
190.0	846.8210606600503			4.337752013547302	3.61
185.0	919.9305988889538			5.8940714209707625	3.68
180.0	993.0401371178574			0.16878747878082945	3.69
175.0	1009.8596788325249			4.350862972188157	3.7
170.0	1026.6792205471925			-3.5910175918341722	4.28
165.0	1043.4987622618598			2.9437252246147065	4.06
160.0	1060.3183039765274			-1.5226756593054074	4.02
155.0	1086.2269163210833			2.535254635225688	3.79
150.0	1112.1355286656392			3.3291724741954383	4.09
145.0	1138.044141010195			-4.473032285446325	3.87
140.0	1163.952753354751			-2.2145991548521686	3.77
135.0	1205.8155166368035			-2.9425559283513527	3.87
130.0	1247.6782799188559			0.20558492205693035	3.96
125.0	1289.5410432009085			-3.8336864006215183	3.89
120.0	1331.403806482961			-13.02337704446072	3.83
115.0	1346.5566868479013			-6.578146040632158	3.93
110.0	1361.7095672128419			-5.357256184849966	4.02
105.0	1376.8624475777824			0.02092695515175258	4.05
