depth	true_age	age	sigma_age	ref	sigma_ref
0.0	2009.0				
13.0	1818.1175902217794	1750.0	60.0		
14.0	1807.0039887771431	1806.04	25.0		
19.0	1756.0931816615146	1725.64	35.05		
28.0	1690.0905128206218	1694.79	35.0		
30.0	1673.8719298381711	1480.0	250.0		
41.0	1589.3255500863643	1564.76	30.0		
43.0	1579.5625717121286	1510.0	120.02		
52.0	1538.5908032393913	1490.23	50.0		
65.0	1468.2087191141386	1482.82	15.0		
66.0	1466.8017930076094	1476.67	14.21		
88.0	1323.9914902351366	1440.0	100.0		
90.0	1309.643100423932	1360.0	55.0		
92.5	1279.3006611644723			-6.905443267421443	0.06
92.2	1281.0021448173102			-6.934926404716248	0.06
91.8	1284.887130569675			-7.187835717786507	0.06
91.4	1290.3884572039542			-7.039766968386992	0.06
91.0	1295.8897838382336			-7.370820684398344	0.06
90.6	1301.3911104725132			-7.308408626678245	0.06
90.2	1306.8924371067924			-7.3723109718035	0.06
89.8	1311.0779394050526			-7.267807158699578	0.06
89.0	1316.8172953295343			-7.13376817165834	0.06
88.6	1319.6869732917753			-7.164890750074232	0.06
88.2	1322.556651254016			-7.052462773330864	0.06
87.8	1325.3334794950256			-6.940324975877213	0.06
87.4	1328.0174580148037			-7.178006601007763	0.06
87.0	1330.701436534582			-7.59102952191315	0.06
86.6	1333.3854150543602			-7.506155868081083	0.06
86.2	1336.0693935741383			-7.389391178990908	0.06
85.8	1338.016090977972			-7.268116285221937	0.06
85.4	1339.225507265861			-7.204095759803419	0.06
85.0	1340.4349235537504			-7.285072162246082	0.06
84.6	1341.6443398416397			-7.102473023946541	0.06
84.2	1342.8537561295288			-7.088051827804451	0.06
83.8	1345.7041242656906			-7.098867669667556	0.06
83.4	1350.1954442501244			-7.065823202613454	0.06
83.0	1354.6867642345585			-7.01626043347976	0.06
82.6	1359.1780842189926			-6.8989168355630595	0.06
82.4	1361.4237442112094			-6.808901026771128	0.06
82.2	1363.6694042034264			-6.754984097214336	0.06
82.0	1365.9150641956435			-6.816213922174583	0.06
81.8	1366.8397456424148			-6.8694442211888	0.06
81.6	1367.7644270891863			-6.985288561743091	0.06
81.4	1368.6891085359575			-7.055164598049494	0.06
81.2	1369.6137899827288			-7.253062722459915	0.06
81.0	1370.5384714295			-7.15112407656305	0.06
80.8	1371.4631528762716			-7.46579371773931	0.06
80.6	1372.3878343230429			-7.473296812481535	0.06
80.4	1373.3125157698141			-7.516644947553156	0.06
80.2	1374.2371972165856			-7.576281298497025	0.06
80.0	1375.161878663357			-7.630156850764438	0.06
79.8	1376.2374046943955			-7.559331356390819	0.06
79.6	1377.312930725434			-7.72565258070188	0.06
79.4	1378.3884567564724			-7.63062032023077	0.06
79.2	1379.463982787511			-7.555632753796042	0.06
79.0	1380.5395088185496			-7.565584706033356	0.06
78.8	1381.615034849588			-7.687394362303356	0.06
78.6	1382.6905608806267			-7.37246070168847	0.06
