depth	true_age	age	sigma_age	ref	sigma_ref
0.0	2009.0				
13.0	1783.7774915911937	1750.0	60.0		
14.0	1777.6693515064135	1806.04	25.0		
19.0	1756.9628421834927	1725.64	35.05		
28.0	1706.073720110488	1694.79	35.0		
30.0	1672.9325310379077	1480.0	250.0		
41.0	1599.2784189703943	1564.76	30.0		
43.0	1587.4905626198188	1510.0	120.02		
52.0	1533.0106743232066	1490.23	50.0		
65.0	1475.998400970036	1482.82	15.0		
66.0	1471.735849529949	1476.67	14.21		
88.0	1354.6842178869501	1440.0	100.0		
90.0	1349.052789526777	1360.0	55.0		
92.5	1335.1298223702506			-7.2654022083149465	0.06
92.2	1339.125640030132			-7.2695601290416105	0.06
91.8	1342.5158455757255			-7.099491637987511	0.06
91.4	1343.9684997870702			-7.114089302694095	0.06
91.0	1345.4211539984149			-7.244142238751011	0.06
90.6	1346.8738082097598			-7.273646776561655	0.06
90.2	1348.3264624211045			-7.103967215709453	0.06
89.8	1349.6159323627942			-6.978814751118478	0.06
89.0	1351.8685037068635			-6.805083112416661	0.06
88.6	1352.994789378898			-6.948171928296313	0.06
88.2	1354.1210750509329			-6.917692855263097	0.06
87.8	1355.1887136795708			-6.912665592122716	0.06
87.4	1356.1977052648122			-7.0224428186560965	0.06
87.0	1357.2066968500535			-6.924544147015722	0.06
86.6	1358.215688435295			-7.029281786198825	0.06
86.2	1359.2246800205364			-6.937938359119548	0.06
85.8	1360.7085619533425			-6.947299219591718	0.06
85.4	1362.667334233713			-6.761189547709407	0.06
85.0	1364.6261065140839			-6.83869845557414	0.06
84.6	1366.5848787944544			-7.022734512184742	0.06
84.2	1368.543651074825			-6.991326459786415	0.06
83.8	1369.9007385654263			-7.233303797452728	0.06
83.4	1370.656141266258			-7.203939370012509	0.06
83.0	1371.4115439670895			-7.283316045299134	0.06
82.6	1372.1669466679211			-7.420909843821814	0.06
82.4	1372.544648018337			-7.48845520502121	0.06
82.2	1372.9223493687527			-7.4969517330123185	0.06
82.0	1373.3000507191687			-7.602378338699966	0.06
81.8	1374.390189996345			-7.513318576545763	0.06
