depth	true_age	age	sigma_age	ref	sigma_ref
0.0	2018.0				
6.0	1918.7978437385984	1921.0	2.0		
9.0	1894.198465665926	1899.0	3.0		
29.0	1788.919971840285	1784.0	5.0		
48.0	1657.3040566547547	1652.0	2.5		
65.0	1546.766582147256	1544.0	7.0		
80.0	1453.836131233676	1454.0	2.5		
113.0	1074.356699741179	1075.0	2.5		
113.0	1074.356699741179			-9.267482949462263	0.08
112.0	1097.4543500077393			-8.763314070051775	0.08
111.5	1113.6073136465657			-9.097774796323352	0.08
111.0	1129.7602772853918			-9.369877497298473	0.08
110.5	1145.9132409242181			-9.334803302263692	0.08
110.0	1159.5645558823578			-9.75293639208399	0.08
109.5	1172.5904586703257			-9.198470365135288	0.08
109.0	1185.6163614582938			-9.159429916257405	0.08
108.5	1198.6422642462617			-9.097333510082079	0.08
108.0	1209.6072437679193			-8.98685941520855	0.08
107.5	1212.3285302243346			-8.989189846670921	0.08
107.0	1215.0498166807497			-9.167613073801428	0.08
106.0	1220.4923895935801			-8.8264243092209	0.08
105.5	1223.2860541450832			-8.955263210565713	0.08
105.0	1226.127970759978			-9.284681180735681	0.08
104.5	1228.969887374873			-9.139256065344178	0.08
104.0	1231.811803989768			-9.366647828746055	0.08
103.5	1234.6537206046628			-9.370669060638836	0.08
103.0	1237.3039991620617			-9.552339876496331	0.08
102.5	1239.9542777194606			-9.567384910414393	0.08
102.0	1242.6045562768595			-9.51594635937704	0.08
101.5	1245.2548348342584			-9.745714172925938	0.08
101.0	1248.4304478371741			-9.732685489841714	0.08
100.5	1252.394062508365			-9.604450529171515	0.08
100.0	1256.357677179556			-9.690364154073325	0.08
99.5	1260.321291850747			-9.288407686425069	0.08
99.0	1264.2849065219377			-9.012489052239124	0.08
98.5	1267.704179788801			-9.277219985220437	0.08
98.0	1270.9873677045819			-9.397021656507734	0.08
97.5	1274.270555620363			-9.396037484484934	0.08
97.0	1277.553743536144			-9.191500021299245	0.08
96.5	1281.8383959885994			-9.191844319551464	0.08
96.0	1290.1289065877515			-9.142519676427485	0.08
95.5	1298.4194171869037			-9.55409893369072	0.08
95.0	1306.709927786056			-9.452016203520417	0.08
94.5	1315.000438385208			-9.495141327590622	0.08
94.0	1320.476562483097			-9.183764138445772	0.08
93.5	1324.0764289134772			-9.242367234936877	0.08
93.0	1327.6762953438574			-9.155589650319914	0.08
92.5	1331.2761617742376			-9.511961740037162	0.08
92.0	1334.8760282046178			-9.429988336276333	0.08
91.5	1337.2358339127502			-9.479017272390696	0.08
91.0	1339.5956396208824			-9.312140460282322	0.08
90.5	1341.9554453290148			-9.218972038451422	0.08
90.0	1344.3152510371472			-9.334639211242067	0.08
89.5	1346.3829758443762			-9.481838074772268	0.08
89.0	1348.01257930025			-9.376769207649092	0.08
88.5	1349.6421827561242			-9.467744279376442	0.08
88.0	1351.271786211998			-9.210591813758038	0.08
87.5	1352.901389667872			-9.211178567521006	0.08
87.0	1363.7646477398662			-9.348591604645394	0.08
86.5	1376.9363194658904			-9.564000915894407	0.08
86.0	1390.1079911919148			-9.356179592573968	0.08
85.5	1403.2796629179393			-9.449159181836553	0.08
85.0	1415.0178927985157			-9.125704605825709	0.08
84.5	1421.0223552973005			-9.594699033459284	0.08
84.0	1427.0268177960854			-9.159672878869172	0.08
83.5	1433.0312802948702			-9.107023340613916	0.08
83.0	1439.0357427936551			-9.25811465740275	0.08
82.5	1442.4322575544977			-9.264818032301047	0.08
82.0	1444.0901404900455			-9.26138232360162	0.08
81.5	1445.7480234255936			-9.375738944812381	0.08
81.0	1447.4059063611414			-9.343183794195706	0.08
80.5	1449.0637892966893			-9.374732918116365	0.08
80.0	1453.836131233676			-9.623921726224234	0.08
79.5	1458.608473170663			-9.625393674019413	0.08
79.0	1463.3808151076498			-9.176519109090394	0.08
78.5	1468.1531570446366			-9.27264323084496	0.08
78.0	1471.5381494504363			-9.387543753064662	0.08
77.5	1472.8421175594547			-9.44938443476056	0.08
77.0	1474.1460856684732			-9.279463533889803	0.08
76.5	1475.4500537774916			-9.430630704236737	0.08
76.0	1476.7540218865101			-9.215161607544768	0.08
75.5	1483.1243493272243			-9.48318696201975	0.08
75.0	1490.7612666008624			-9.266676520829131	0.08
74.0	1506.035101148139			-9.410385895272576	0.08
73.5	1512.5548029885672			-9.095283877027406	0.08
73.0	1514.6056430961548			-8.798432736626111	0.08
72.5	1516.6564832037427			-8.557493861388593	0.08
72.0	1518.7073233113306			-8.706098287084691	0.08
71.5	1520.7581634189182			-8.91482607424892	0.08
71.0	1522.3833956235612			-9.05018452298594	0.08
70.5	1523.7248892262407			-9.264278931653301	0.08
70.0	1525.0663828289203			-9.210514536945405	0.08
69.5	1526.4078764316			-9.052166378056349	0.08
69.0	1527.7493700342795			-9.030831588528587	0.08
68.5	1529.585204599984			-8.906875525099753	0.08
68.0	1531.4210391656886			-9.057719800318743	0.08
67.5	1533.2568737313932			-9.120019598016892	0.08
67.0	1535.0927082970977			-9.002151955101242	0.08
66.5	1537.4380176377836			-9.198373052523147	0.08
66.0	1540.547539140941			-9.435398765123006	0.08
65.5	1543.6570606440985			-9.369900236101698	0.08
65.0	1546.766582147256			-9.148560951754156	0.08
64.5	1549.8761036504136			-8.821855326875324	0.08
64.0	1553.2933759689315			-9.012698504333898	0.08
63.5	1556.7875859912895			-9.209741310988608	0.08
63.0	1560.2817960136474			-9.31288084227445	0.08
62.5	1563.7760060360056			-9.514379787646474	0.08
62.0	1566.9921605646732			-9.40830027522416	0.08
61.5	1569.0960931185796			-9.130912208629654	0.08
61.0	1571.2000256724862			-9.225299184912023	0.08
60.5	1573.3039582263925			-9.45960683479152	0.08
60.0	1575.4078907802989			-9.605249081367944	0.08
59.5	1577.1503729246822			-9.675631185658684	0.08
59.0	1578.651888129383			-9.537892262916214	0.08
58.5	1580.1534033340838			-9.731124959149144	0.08
58.0	1581.6549185387848			-9.489609632731542	0.08
57.5	1583.1564337434856			-9.35081712181162	0.08
57.0	1587.895870009261			-9.23184758863714	0.08
56.5	1592.6353062750363			-9.40604209906337	0.08
56.0	1597.3747425408117			-9.073931388094143	0.08
