depth	true_age	age	sigma_age	ref	sigma_ref
0.0	2018.0				
6.0	1922.498881003245	1921.0	2.0		
9.0	1899.2472072507546	1899.0	3.0		
29.0	1779.9470976651924	1784.0	5.0		
48.0	1653.59213504324	1652.0	2.5		
65.0	1544.113598198029	1544.0	7.0		
80.0	1452.1088802979477	1454.0	2.5		
113.0	1080.101414942759	1075.0	2.5		
113.0	1080.101414942759			-9.073405262040957	0.08
112.0	1087.1535208268854			-9.00639089975856	0.08
111.5	1090.6057416881263			-8.951649591345411	0.08
111.0	1094.0579625493672			-8.891467252036117	0.08
110.5	1097.510183410608			-8.738064657269994	0.08
110.0	1099.3435188339554			-8.644098246807662	0.08
109.5	1100.7721328978294			-8.580163361435277	0.08
109.0	1102.2007469617033			-8.641851788235707	0.08
108.5	1103.6293610255773			-8.851256312455474	0.08
108.0	1104.9210498327977			-9.027101160079384	0.08
107.5	1105.6650376134046			-9.15126595866484	0.08
107.0	1106.4090253940115			-9.201502623296545	0.08
106.0	1107.897000955225			-9.227419404637281	0.08
105.5	1110.130330372161			-9.309611322280794	0.08
105.0	1113.3565542133167			-9.193254882129777	0.08
104.5	1116.5827780544723			-9.26319248019077	0.08
104.0	1119.809001895628			-9.455325800509074	0.08
103.5	1123.0352257367836			-9.327592702937164	0.08
103.0	1125.3064708702902			-9.366998655320726	0.08
102.5	1127.5777160037971			-9.530048508645015	0.08
102.0	1129.8489611373038			-9.586244641352462	0.08
101.5	1132.1202062708107			-9.236315437367386	0.08
101.0	1134.039150450926			-9.038791094113446	0.08
100.5	1135.4296432009542			-8.98057790682896	0.08
100.0	1136.8201359509821			-9.087610769548943	0.08
99.5	1138.2106287010101			-9.057346220330386	0.08
99.0	1139.6011214510384			-9.020718559123917	0.08
98.5	1142.732545994981			-9.364592802164378	0.08
98.0	1146.2992034874023			-9.266596643941611	0.08
97.5	1149.8658609798238			-9.527654372651547	0.08
97.0	1153.4325184722452			-9.462162671603979	0.08
96.5	1165.7195391607613			-9.171845395667754	0.08
96.0	1212.8880126336583			-9.078325854763838	0.08
95.5	1260.0564861065552			-9.36770526157905	0.08
95.0	1307.2249595794522			-9.341993298455929	0.08
94.5	1354.3934330523489			-9.142387111850338	0.08
94.0	1375.0757652816055			-9.444469314677656	0.08
93.5	1378.100670015101			-9.493330391889467	0.08
93.0	1381.1255747485968			-9.609749074114434	0.08
92.5	1384.1504794820924			-9.372731245555718	0.08
92.0	1387.175384215588			-9.44763842298541	0.08
91.5	1389.8001522043762			-9.203425329912937	0.08
91.0	1392.4249201931646			-9.040086263316807	0.08
90.5	1395.0496881819527			-9.182548750480423	0.08
90.0	1397.6744561707408			-9.188787605216127	0.08
89.5	1400.8878892379998			-9.488190503534492	0.08
89.0	1404.9843199229654			-9.441938754411575	0.08
88.5	1409.080750607931			-8.79695789081686	0.08
88.0	1413.1771812928964			-8.991801813825159	0.08
87.5	1417.2736119778617			-9.41228069000567	0.08
87.0	1419.3383214658186			-9.547617428034503	0.08
86.5	1420.8951006545228			-9.582508678217062	0.08
86.0	1422.4518798432273			-9.431488144836921	0.08
85.5	1424.0086590319318			-9.166977059609442	0.08
85.0	1425.6273219158734			-9.292464025444218	0.08
84.5	1427.4935195807636			-9.340497093423492	0.08
84.0	1429.3597172456537			-9.393760200078908	0.08
83.5	1431.225914910544			-9.314545253527985	0.08
83.0	1433.0921125754342			-9.273813885609435	0.08
82.5	1435.9992783597222			-9.212757585121661	0.08
82.0	1439.6004228902755			-9.283986657787507	0.08
81.5	1443.2015674208287			-9.161508845976368	0.08
81.0	1446.802711951382			-9.374317731424402	0.08
80.5	1450.4038564819352			-9.485600004903652	0.08
80.0	1452.1088802979477			-9.664765455339376	0.08
79.5	1453.8139041139602			-9.571487422966664	0.08
79.0	1455.5189279299725			-9.537107180199015	0.08
78.5	1457.223951745985			-9.651129176912264	0.08
78.0	1458.705426785354			-9.64735512848261	0.08
77.5	1459.8515786597573			-9.59994106811458	0.08
77.0	1460.9977305341606			-9.576417088683513	0.08
76.5	1462.143882408564			-9.39971469396027	0.08
76.0	1463.2900342829673			-9.212196595251886	0.08
75.5	1464.857016257977			-9.355182505377002	0.08
75.0	1466.5292057581382			-9.479674439692495	0.08
74.0	1469.8735847584605			-9.313556392677121	0.08
73.5	1472.0620658306716			-9.505503957860679	0.08
73.0	1476.3157131910823			-9.22699064023029	0.08
72.5	1480.5693605514932			-9.315546593327161	0.08
72.0	1484.823007911904			-9.525610068218487	0.08
71.5	1489.0766552723146			-9.372074101255757	0.08
71.0	1493.4827131349887			-9.345502814595344	0.08
70.5	1497.9903779991714			-9.301884871471488	0.08
70.0	1502.4980428633544			-9.456633980113063	0.08
69.5	1507.0057077275371			-9.298651157130612	0.08
69.0	1511.5133725917199			-9.172393785543933	0.08
68.5	1514.1603620204514			-9.046643348392271	0.08
68.0	1516.807351449183			-8.78890077665524	0.08
67.5	1519.4543408779145			-8.709073896670448	0.08
67.0	1522.101330306646			-9.042986254845378	0.08
