depth	true_age	age	sigma_age	ref	sigma_ref
0.0	2010.0				
31.0	1949.331512369129	1949.09	1.0		
59.0	1882.4869793423022	1885.68	2.2		
64.5	1844.0666801554044	1849.3	13.65		
69.0	1823.5647288035193	1815.3	13.42		
79.0	1776.9500778231964	1778.27	2.83		
104.0	1674.1990466130658	1675.08	1.3		
107.5	1669.0741972393253	1667.96	1.87		
123.0	1642.095418643379	1657.41	5.48		
140.3	1553.7128907204976	1523.4	36.74		
174.5	1366.482458292723	1362.34	5.22		
175.0	1365.3597877907232			-4.961297074679515	0.08
174.5	1366.482458292723			-4.866529705120356	0.08
173.5	1368.7277992967227			-4.8584301841545665	0.08
172.0	1376.2099779936495			-4.920191046526442	0.08
170.5	1387.2920529826376			-4.922600630360124	0.08
169.5	1394.6801029752964			-5.092326762309063	0.08
168.0	1403.6517401705464			-5.045868787571175	0.08
167.0	1409.2810920017569			-5.201077888375384	0.08
166.0	1414.910443832967			-5.1883351976126075	0.08
164.5	1419.8347022986193			-4.989000341422561	0.08
163.5	1422.2642638742263			-4.4593290595102095	0.08
162.5	1424.6938254498336			-4.483916326960133	0.08
161.5	1427.8181763321606			-4.563577965111801	0.08
160.0	1433.546886615731			-4.5682102048615905	0.08
158.8	1438.129854842587			-4.624091125868433	0.08
157.5	1444.1420813589089			-4.884183309626527	0.08
156.5	1449.1249374041342			-4.922776359958872	0.08
155.5	1454.1077934493596			-5.117642253855835	0.08
154.0	1462.793001475255			-4.78851426565487	0.08
152.8	1470.5888146666114			-4.858407721552901	0.08
151.5	1479.0342789572476			-4.913207806730541	0.08
150.5	1488.0441803273727			-5.09391669812187	0.08
149.5	1498.1312490020673			-5.313612030825152	0.08
148.5	1508.2183176767617			-5.291456362963754	0.08
147.0	1520.767475433104			-5.102467681092553	0.08
146.0	1526.5521353482993			-4.793754369206593	0.08
145.0	1532.3367952634949			-5.242806390297562	0.08
143.8	1538.9211613222747			-5.058283963542339	0.08
143.0	1542.1199858966122			-5.120814809653709	0.08
142.5	1544.119251255573			-4.866721035338753	0.08
141.3	1548.9174881170795			-4.940704267961667	0.08
140.3	1553.7128907204976			-4.92544668506708	0.08
139.5	1563.286690378805			-4.475612434658786	0.08
138.3	1577.6473898662655			-5.385043694152061	0.08
137.0	1593.2048143110146			-5.235641999993947	0.08
135.8	1599.6951602524			-5.103607625191798	0.08
134.5	1605.0211250872512			-5.063944755815838	0.08
133.3	1609.9374003194216			-4.6061694073658925	0.08
132.0	1612.0815082796478			-4.602316579965469	0.08
131.0	1613.5268569109355			-4.755369868420725	0.08
129.5	1615.7844154933948			-4.778870303933088	0.08
128.3	1618.593261477275			-4.822203925514528	0.08
127.0	1621.636177959812			-4.848761019643923	0.08
125.5	1626.9966388958787			-4.998481792662481	0.08
124.0	1636.055906744379			-5.051987988943253	0.08
123.0	1642.095418643379			-4.80624851967894	0.08
121.5	1646.0533607614518			-5.166133921552755	0.08
120.3	1646.4990073996823			-5.141858212411698	0.08
119.0	1646.9817912577653			-5.187102793517845	0.08
118.0	1647.9656156293079			-5.258592406177131	0.08
116.5	1649.6710217515035			-5.372996440511889	0.08
115.3	1651.03534664926			-5.314226449933684	0.08
114.0	1653.8644823413576			-5.600984141958827	0.08
113.0	1656.1273506335394			-5.286752606189197	0.08
111.8	1658.8427925841577			-5.349345704815577	0.08
110.8	1661.3144366561153			-4.949553890627395	0.08
109.5	1664.5954260780873			-5.108055389510279	0.08
108.5	1667.1192640949887			-5.056835840007608	0.08
107.5	1669.0741972393253			-4.827811843338262	0.08
106.0	1671.1532396469827			-4.826463385926726	0.08
105.5	1671.8462537828686			-4.871339533325015	0.08
104.0	1674.1990466130658			-5.1557311941963055	0.08
103.0	1676.269450941187			-5.1397225534192685	0.08
101.5	1679.3750574333687			-4.91066047727361	0.08
100.5	1682.5905036145734			-5.106767306694579	0.08
99.0	1691.4213193721737			-5.050682399223324	0.08
98.0	1697.3085298772405			-4.726621378447248	0.08
96.5	1705.1456783754559			-5.2295844459508505	0.08
95.0	1711.8472071486597			-5.275927150516119	0.08
94.0	1716.3148929974623			-5.081640995543849	0.08
93.0	1720.921343560934			-5.255700957402714	0.08
91.5	1727.9697841208103			-5.119315528860107	0.08
91.0	1730.319264307436			-4.808815071376144	0.08
90.0	1735.018224680687			-4.708993442365841	0.08
89.0	1736.7756339995412			-4.47554158838322	0.08
88.0	1738.5330433183954			-4.531141599674361	0.08
87.0	1740.2904526372497			-4.779017883857724	0.08
85.0	1749.8711229045691			-5.165146855616467	0.08
83.5	1759.0063636288621			-4.81186443500428	0.08
82.0	1765.8295187494195			-4.628391637922928	0.08
81.0	1769.0295722276123			-4.75866814474552	0.08
79.0	1776.9500778231964			-5.611115370429327	0.08
78.0	1787.752124497383			-4.8583566729161065	0.08
77.0	1798.5541711715696			-4.4073840932641355	0.08
76.0	1809.3562178457562			-4.737841612117988	0.08
74.5	1815.4565343487675			-5.320502721059824	0.08
73.5	1817.074259651801			-5.32891078109245	0.08
72.5	1818.6919849548344			-5.376881604162279	0.08
71.5	1820.1781611392125			-5.363527653132217	0.08
70.0	1822.2101017377965			-5.32293289223831	0.08
69.0	1823.5647288035193			-5.2430195069894046	0.08
67.8	1827.237613288983			-5.003735965462402	0.08
66.5	1833.434514488715			-4.809040656551062	0.08
65.0	1840.5847851037902			-4.576429658985327	0.08
64.5	1844.0666801554044			-4.7844682206076445	0.08
63.5	1852.4950989429738			-4.877945394296522	0.08
62.5	1860.9235177305434			-4.995417296651908	0.08
62.0	1865.137727124328			-5.135866106404556	0.08
61.5	1869.3519365181128			-5.020697261060997	0.08
60.5	1875.2552630778123			-5.233207742551717	0.08
59.0	1882.4869793423022			-4.71471533746063	0.08
57.5	1889.5147274161063			-4.868289953760994	0.08
56.5	1892.2961896855747			-4.946837258221441	0.08
55.5	1895.077651955043			-4.941250080305614	0.08
54.8	1897.0246755436708			-4.978489011101276	0.08
53.5	1900.1188105662443			-4.900810246932931	0.08
52.0	1902.7257061872406			-4.885968371974649	0.08
50.0	1906.2894663883988			-4.575256228419593	0.08
47.5	1911.1836635056632			-4.567209806779444	0.08
45.5	1914.6948237809797			-4.540976274508142	0.08
44.5	1916.3415815367355			-4.64612753743071	0.08
43.0	1918.8566712940626			-4.755447381555904	0.08
41.5	1921.6639563553965			-4.768132138772346	0.08
40.0	1924.4712414167302			-4.889801403159422	0.08
38.5	1927.4952839844757			-4.999593389947021	0.08
37.5	1929.5638596372544			-4.851194800123881	0.08
35.8	1933.3167546722739			-4.966557643176187	0.08
34.5	1937.5419597853092			-5.131954061652834	0.08
33.0	1942.417196454196			-5.195515400158413	0.08
32.0	1945.7856400495732			-4.88495179251627	0.08
31.0	1949.331512369129			-5.026235377813094	0.08
29.5	1954.6503208484628			-4.808758926507378	0.08
28.0	1958.9393576661703			-5.002345290902129	0.08
27.3	1960.5204180859364			-4.881995350347223	0.08
26.0	1963.4566731512166			-5.220713443207565	0.08
25.0	1966.0847104425914			-5.016751953443093	0.08
24.0	1970.190265929374			-4.702749720687617	0.08
23.0	1974.2958214161563			-4.618203119602447	0.08
22.0	1978.4013769029386			-4.6707412455413015	0.08
21.0	1980.7937016292565			-4.80795692912583	0.08
20.0	1982.0438725152646			-4.748246207333429	0.08
19.0	1983.2940434012726			-4.769249277484724	0.08
17.5	1985.5232301983738			-4.651549236644004	0.08
16.5	1987.4812620205594			-4.753292264171209	0.08
15.5	1989.4392938427454			-4.892145442001942	0.08
14.5	1991.3973256649313			-4.911145728020567	0.08
13.5	1992.0374590022523			-4.953645990130101	0.08
12.5	1992.5311591745883			-4.858825911670653	0.08
11.8	1992.8767492952236			-4.936469574281979	0.08
10.0	1994.3386544446198			-4.837355157307888	0.08
8.5	1996.1540387766079			-4.545826899669148	0.08
7.5	1997.3642949979333			-4.68089076130076	0.08
6.0	1999.68590304221			-4.923024490989353	0.08
5.5	2000.5019576996594				0.08
4.5	2002.1340670145587				0.08
3.5	2003.78066080358				0.08
3.0	2004.66913783164				0.08
2.5	2005.5576148597002				0.08
1.5	2007.33456891582				0.08
0.5	2009.11152297194				0.08
